Time Start (s),Time End (s),Mean Acceleration y,Standard deviation Acceleration y,Variance Acceleration y,Peak to peak Acceleration y,Root mean square Acceleration y,Zero crossing rate Acceleration y,Mean absolute Acceleration y,Signal magnitude area Acceleration y,Mean frequency Acceleration y,Median frequency Acceleration y,a1 absolute mean Acceleration y,a2 absolute mean Acceleration y,a3 absolute mean Acceleration y,d1 absolute mean Acceleration y,d2 absolute mean Acceleration y,d3 absolute mean Acceleration y,a1 std Acceleration y,a2 std Acceleration y,a3 std Acceleration y,d1 std Acceleration y,d2 std Acceleration y,d3 std Acceleration y,a1 var Acceleration y,a2 var Acceleration y,a3 var Acceleration y,d1 var Acceleration y,d2 var Acceleration y,d3 var Acceleration y,a1 energy Acceleration y,a2 energy Acceleration y,a3 energy Acceleration y,d1 energy Acceleration y,d2 energy Acceleration y,d3 energy Acceleration y,Mean Gyroscope x,Standard deviation Gyroscope x,Variance Gyroscope x,Peak to peak Gyroscope x,Root mean square Gyroscope x,Zero crossing rate Gyroscope x,Mean absolute Gyroscope x,Signal magnitude area Gyroscope x,Mean frequency Gyroscope x,Median frequency Gyroscope x,a1 absolute mean Gyroscope x,a2 absolute mean Gyroscope x,a3 absolute mean Gyroscope x,d1 absolute mean Gyroscope x,d2 absolute mean Gyroscope x,d3 absolute mean Gyroscope x,a1 std Gyroscope x,a2 std Gyroscope x,a3 std Gyroscope x,d1 std Gyroscope x,d2 std Gyroscope x,d3 std Gyroscope x,a1 var Gyroscope x,a2 var Gyroscope x,a3 var Gyroscope x,d1 var Gyroscope x,d2 var Gyroscope x,d3 var Gyroscope x,a1 energy Gyroscope x,a2 energy Gyroscope x,a3 energy Gyroscope x,d1 energy Gyroscope x,d2 energy Gyroscope x,d3 energy Gyroscope x,Mean Gyroscope z,Standard deviation Gyroscope z,Variance Gyroscope z,Peak to peak Gyroscope z,Root mean square Gyroscope z,Zero crossing rate Gyroscope z,Mean absolute Gyroscope z,Signal magnitude area Gyroscope z,Mean frequency Gyroscope z,Median frequency Gyroscope z,a1 absolute mean Gyroscope z,a2 absolute mean Gyroscope z,a3 absolute mean Gyroscope z,d1 absolute mean Gyroscope z,d2 absolute mean Gyroscope z,d3 absolute mean Gyroscope z,a1 std Gyroscope z,a2 std Gyroscope z,a3 std Gyroscope z,d1 std Gyroscope z,d2 std Gyroscope z,d3 std Gyroscope z,a1 var Gyroscope z,a2 var Gyroscope z,a3 var Gyroscope z,d1 var Gyroscope z,d2 var Gyroscope z,d3 var Gyroscope z,a1 energy Gyroscope z,a2 energy Gyroscope z,a3 energy Gyroscope z,d1 energy Gyroscope z,d2 energy Gyroscope z,d3 energy Gyroscope z,Anomaly
143.2048601,145.7117739,9.633625204076,1.1042510172606685,1.2193703091212214,11.880000586,9.696643002164226,0.0,9.633625204076,9633.625204076001,20.564082987082813,198.8,27.248006836847125,19.26725040815201,13.624003418423559,0.8288690126902669,0.7284587911377841,0.11120463800941843,2.181331728526602,1.8289213488747793,1.5491290131300337,1.38985556474859,1.206087931401207,0.1910528154798648,4.758208109876853,3.3449533003699425,2.399800699321232,1.9316984908626218,1.4546480982716425,0.036501178302783266,747212.0846907446,374571.8915908036,188013.269844538,1931.6984908626218,1454.6480982716425,36.50117830278327,0.0011074249834173001,0.09870548244610103,0.009742772264917559,0.7746749818,0.09866233264395556,0.079,0.0768118994870817,76.8118994870817,36.16133292917785,183.60000000000002,0.10264415348685553,0.14892518334923138,0.1082154831604777,0.1864522477551878,0.03692058971710926,0.004063313914687992,0.13622659912351684,0.18897299815973728,0.13934302420061123,0.22992151216921403,0.05587631656843679,0.0070413487296798844,0.018557686308759362,0.03571079403348007,0.01941647839337213,0.05286390175817803,0.003122162753256164,4.958059193296452e-05,18.56749742951054,35.71569959385566,19.418931173559923,52.86390175817803,3.1221627532561644,0.04958059193296453,0.0037446749758039003,0.06986778915252609,0.004881507961061841,0.5729624927,0.06993317555906634,0.063,0.0553008497550069,55.3008497550069,27.734589465291027,184.4,0.10835266739257744,0.10876800312091114,0.0782706033874856,0.10357624317697543,0.020029207502598602,0.001967949396383682,0.15057552123330692,0.13675614419846102,0.09869894518212441,0.12137338405668475,0.027941377634174397,0.0034309074801772113,0.022672987594682066,0.018702242976030264,0.009741481780064,0.014731498357371498,0.0007807205840955412,1.177112613753594e-05,22.78516832007736,18.75833333872791,9.769526961412824,14.7314983573715,0.7807205840955412,0.01177112613753594,Severe
146.6142626,149.1211762,9.599202004989001,1.065152261366377,1.1345493398939068,9.282000064,9.658058496568493,0.0,9.599202004989001,9599.202004989002,19.0108493114919,198.8,27.15064332682892,19.19840400997801,13.575321663414453,0.9483592219141436,0.7123256355789821,0.09937829963844054,2.2191340998119538,1.840311947624971,1.4985088725436386,1.3597573225372446,1.0508613693594377,0.14594773042392276,4.92455615294821,3.3867480645712136,2.245528841092007,1.848939976193656,1.1043096176119929,0.021300740015894028,742081.9892136278,371965.46459491085,186534.88710626174,1848.939976193656,1104.3096176119927,21.300740015894025,-0.000391325081652,0.0997605194770222,0.009952161246325326,0.8185375035,0.09971139463671407,0.076,0.079795374470746,79.795374470746,34.04137770144212,182.8,0.11709647661412312,0.15432144697200567,0.11282937218522443,0.18114302324114145,0.03967465744728145,0.004112317583676106,0.1553810427221202,0.1912740108253621,0.1408561462088253,0.22142318306131897,0.05563416785012098,0.006630553925265855,0.02414326843741334,0.03658574721722074,0.01984045392480197,0.04902822599700637,0.0030951606323754346,4.396424535585844e-05,24.14449351996958,36.586359758498865,19.840760195441028,49.028225997006366,3.0951606323754346,0.04396424535585844,0.003719512508417302,0.07161050626175834,0.005128064607065331,0.549862504,0.07167127259759337,0.063,0.0548917871600559,54.8917871600559,25.582128196582012,185.20000000000002,0.11286478624050915,0.10784757583559156,0.07752223856143094,0.09730733655619238,0.017934433763612537,0.0017214218550534847,0.16219440198473803,0.14111718323793424,0.10118763103280673,0.11628024240954998,0.02374476664556392,0.0026337066816760806,0.026307024035186793,0.01991405940500871,0.010238936674031432,0.013521094774823708,0.0005638139430522848,6.936410885105231e-06,26.41770222158897,19.9693984982098,10.266606220631976,13.521094774823709,0.5638139430522848,0.006936410885105231,Severe
149.1713144,151.6782304,9.568945677243999,0.774414987095138,0.5997185722375628,6.579900743,9.600200009776461,0.0,9.568945677243999,9568.945677243999,15.184440700658177,199.20000000000002,27.065065508739746,19.137891354488005,13.53253275436987,0.6982162626823673,0.5113831516191696,0.06974466588940445,1.6399527731988497,1.3473548898311314,1.089805930248261,0.9701985879091198,0.7483239486053496,0.1027654695231307,2.6894450983225977,1.81536519915186,1.1876769656042776,0.9412852999808501,0.5599887320563018,0.010560741726309506,735207.2160906966,368074.25069533876,184317.1197136976,941.28529998085,559.9887320563018,10.560741726309505,0.0021302874617331997,0.08917028122863545,0.007951339054393936,0.5486249924,0.08915114043022197,0.075,0.07269996206064801,72.699962060648,33.1443080745069,187.60000000000002,0.0994790520483271,0.1415051777077782,0.10253417214993085,0.17331713723231648,0.029811626267873162,0.002658284627394953,0.1267146394745302,0.17361686816414587,0.12598025273480576,0.21030699932496824,0.03999038943444677,0.003968797242683273,0.016056599857160167,0.030142816911126406,0.015871024079125533,0.04422903396507219,0.0015992312471187122,1.575135155353035e-05,16.09290485451711,30.160969409804874,15.880100328464767,44.2290339650722,1.5992312471187122,0.015751351553530347,-0.0022072874707732993,0.05993854839980081,0.0035926295842752644,0.37138749660000003,0.05994922078450746,0.0675,0.048262637174277305,48.2626371742773,24.702188555268545,188.0,0.08602816799133305,0.09490682513097162,0.06808391860132633,0.0989314716872139,0.015397444578270926,0.001327387856530275,0.12060085527513706,0.11825304616467891,0.08469400230803797,0.11585766941100627,0.019035890488246665,0.002236041687458163,0.014544566293094556,0.013983782927225682,0.0071730740269539415,0.013422999561350018,0.0003623651266805198,4.99988242805075e-06,14.583543236923617,14.003271399140214,7.182818262911207,13.422999561350018,0.3623651266805198,0.00499988242805075,Mild
158.547215,161.0541525,9.615304798157,0.7623121844664125,0.5811198665859537,6.022050384999999,9.64544582215775,0.0,9.615304798157,9615.304798157,16.318988538657173,199.20000000000002,27.196188903809468,19.23060959631401,13.598094451904727,0.7697075077312493,0.5147237275861212,0.07959431578660243,1.5756559406985284,1.3478215444675727,1.071423169208416,1.0726388898426267,0.6922949510879874,0.11458571430187789,2.4826916434585646,1.816622915730953,1.147947607516606,1.1505541880028227,0.4792722993019189,0.013129885922071583,742115.3825351477,371632.9683615754,186056.12033043872,1150.5541880028227,479.2722993019189,13.129885922071587,0.0037483874969944,0.09859319852424936,0.009720618795242046,0.7196750044,0.09861515393322888,0.0755,0.0761655122138624,76.1655122138624,33.737794972129166,188.0,0.10551849396991632,0.14855572615087068,0.10735016633422369,0.18319933165155322,0.031387785800408054,0.003066857390695746,0.1405589916148074,0.19246998956068057,0.13929680785607568,0.2330934654579103,0.04198219237116256,0.004265638756523261,0.019756830123771493,0.03704469688148849,0.019403600678892463,0.054332563639178016,0.0017625044762893,1.8195674001153315e-05,19.869233394392484,37.10089851679899,19.43170149654771,54.33256363917802,1.7625044762892998,0.01819567400115331,-0.0014925624697447008,0.059338166502414885,0.003521018003868312,0.3946249932,0.05932726800207923,0.071,0.047451662215591696,47.451662215591696,29.857750244044055,187.60000000000002,0.08517547161100496,0.09319763640335006,0.06711588353637973,0.10303618461457699,0.017670983093709253,0.00152896132940658,0.10903107971316003,0.11636463949125078,0.08385015793292028,0.12326265575766417,0.022824737606828852,0.0020359239556569974,0.011887776343417457,0.01354072932392876,0.0070308489853756736,0.015193682304432419,0.0005209686468205872,4.144986353218036e-06,11.90559828522618,13.549640294833122,7.035304470827855,15.193682304432418,0.520968646820587,0.004144986353218036,Mild
161.9566513,164.4635943,9.591153766669,0.6404690736930899,0.41020063435728465,4.822050094,9.61249296538686,0.0,9.591153766669,9591.153766669,12.800362262458592,199.20000000000002,27.127879471258208,19.182307533338008,13.563939735629097,0.5478899130778359,0.425092897372503,0.06193795408325911,1.4229780147960622,1.1411237682130133,0.9015474316842932,0.7612230147388585,0.5686933169751565,0.08242023943955391,2.024866430592942,1.302163454380667,0.8127877715765452,0.5794604781681163,0.3234120887722058,0.006793095869273398,737946.7110377054,369263.0857579368,184793.24892335452,579.4604781681163,323.4120887722058,6.793095869273398,0.0002696374717074987,0.09187473902944857,0.00844096767172928,0.631675005,0.09182918603812025,0.0715,0.0744682120945655,74.4682120945655,31.23220883695204,191.20000000000002,0.1149155912355137,0.14622000157561257,0.10512371912725375,0.17170067531750044,0.02662256722925843,0.002666141225596119,0.14861210030415675,0.18023207480468484,0.12978224389458243,0.2070788381751501,0.034688050856437856,0.0046500083658244954,0.02208555635681275,0.03248360078840151,0.016843430830312877,0.042881645219970004,0.0012032608722188191,2.16225778022378e-05,22.086137991741943,32.483891605866106,16.843576239045174,42.88164521997001,1.2032608722188192,0.021622577802237797,-0.0021892748955362,0.05359145368153687,0.002872043907700312,0.3213374913,0.0536093722063674,0.071,0.0446509247837362,44.6509247837362,29.962895518851223,185.60000000000002,0.07268113348419007,0.08759818283806273,0.06311844425647033,0.10075417734359825,0.014809957192398606,0.0013200667253861866,0.09346286318102652,0.10540869297440016,0.07572313347104599,0.11613215883268896,0.01889426714044897,0.0020858535210767654,0.008735306793995283,0.011110992554571358,0.005733992942673846,0.013486678315140896,0.00035699333077464975,4.350784911388341e-06,8.773650190541083,11.130164252844256,5.743578791810297,13.486678315140896,0.35699333077464973,0.0043507849113883406,Mild
175.5944624,178.1014211,9.591722999051,0.819111349805554,0.6709434033802767,5.996999742,9.626599739809524,0.0,9.591722999051,9591.722999050999,13.665837729659808,199.20000000000002,27.129489503567743,19.183445998102012,13.564744751783865,0.8835025784513135,0.542972727184808,0.07784217309022338,1.729641744161413,1.4626125367574496,1.1531692200093335,1.1343766139223486,0.7213619530259286,0.10366132343743605,2.991660563145735,2.139235432680062,1.3297992499769344,1.286810302213933,0.5203630672733821,0.010745669976800726,739000.861287338,370143.83579477604,185332.09943102484,1286.810302213933,520.3630672733821,10.745669976800727,-0.0043027874247055,0.10341149925307228,0.010693938177768167,0.8575874866,0.10344930265213295,0.0785,0.08134018714531552,81.34018714531551,32.26495545571392,188.4,0.1199852897206564,0.15722970676125797,0.11473259947514805,0.19203438554577495,0.0359360943702208,0.003281257311944469,0.1553420698415917,0.20138123927392454,0.146056579032261,0.23869991286195802,0.0459417568852638,0.0058278813108771635,0.024131158662669957,0.04055440353150165,0.021332524278607098,0.056977648400306356,0.0021106450257046836,3.396420057367133e-05,24.279270499647588,40.62845944999046,21.369552237851508,56.97764840030635,2.1106450257046836,0.03396420057367133,-0.0050656374853131,0.0641084273713864,0.004109890460032326,0.3591499924,0.06427628841730752,0.0445,0.051579962288005904,51.5799622880059,23.983293441028902,188.8,0.1255983122800722,0.10137818168074014,0.07276185531641317,0.06998523694343066,0.014293018490005879,0.0016098440166827258,0.1560814582174207,0.12670301523402566,0.09056070770402011,0.08801071832173243,0.018676977547534494,0.00321237595738918,0.024361421599276442,0.01605365406939374,0.008201241779852968,0.00774588653950733,0.0003488294903111077,1.0319359291612052e-05,24.566707064337322,16.156296801924178,8.252563146118186,7.74588653950733,0.34882949031110766,0.010319359291612052,Mild
179.003927,181.5108888,9.644572211803,1.296756561391749,1.6815775795125532,9.740100387999998,9.731272740531717,0.0,9.644572211803,9644.572211803,20.141465008947296,198.4,27.27896965043698,19.289144423606004,13.639484825218483,1.8366843774727952,1.0531631240219348,0.1257189990123929,2.1163526367324472,2.223728724889451,1.8249920501585446,2.32615356345867,1.3100467641971916,0.17086843103396313,4.478948483004382,4.944969441898464,3.330595983141888,5.410990400791469,1.7162225243835323,0.029196020724008214,748621.1336724663,377016.0620366293,189366.1422805072,5410.990400791469,1716.2225243835326,29.19602072400821,-0.0019054749804968002,0.13857415423867087,0.019202796222962944,1.2864500284,0.13851795645923054,0.085,0.10179069925338081,101.79069925338081,33.85295434143603,187.20000000000002,0.14181173121614807,0.1931326141372133,0.1440911022635762,0.23102175727942495,0.06493184782634825,0.0058409177679801345,0.20031440578262505,0.26394045678805994,0.19570676791936706,0.3149655033410739,0.08329293661159293,0.008126982467961685,0.04012586116404617,0.06966456472948973,0.038301139009445,0.09920326829489606,0.006937713289382837,6.60478440345566e-05,40.15490784325657,69.67908806909493,38.3084006792476,99.20326829489608,6.937713289382838,0.0660478440345566,0.0023465749144961014,0.0807896448920362,0.00652696672178131,0.5729624927,0.08078332853311301,0.0515,0.061116824681989104,61.1168246819891,25.86035454380868,185.60000000000002,0.14809968861363682,0.12002258393394194,0.0864236898506647,0.07404951727755993,0.022679447241372892,0.0023662499561655785,0.20110655055286106,0.1587652240093272,0.11415065482091484,0.09984461945537355,0.02922922573989406,0.0032415295888480306,0.04044384467527046,0.025206396354731844,0.013030371996043648,0.009968948034188359,0.0008543476373536854,1.0507514075377283e-05,40.4878959859052,25.228422010049215,13.041384823702334,9.968948034188358,0.8543476373536855,0.010507514075377283,Mild
189.2323455,191.7393173,9.660957915612002,1.2364856888519409,1.5288968587356586,11.968950989,9.739685611409799,0.0,9.660957915612002,9660.957915612002,18.001028410790504,198.8,27.325315419548417,19.32191583122401,13.662657709774201,1.3176631664971208,0.8497349327066399,0.1058723092330392,2.3601581563212695,2.15314611253751,1.741727333846893,1.9239880043857436,1.1963235469562785,0.14533347269053565,5.570346522849814,4.636038181935391,3.033614105469406,3.7017298410202364,1.4311900290020512,0.02112181828429067,752243.2093006601,377972.46957084036,189701.8297999218,3701.7298410202366,1431.1900290020512,21.121818284290676,6.876561171005324e-07,0.09895972904120008,0.00979302797190774,0.6646749973,0.09891023680291491,0.078,0.0793915370167019,79.3915370167019,34.559423082004805,184.0,0.11789900426299013,0.1522167235273732,0.11204274137685744,0.18015408971879157,0.04388000307274528,0.0043074582526544634,0.1481454007515236,0.1878977549067621,0.1397332646528402,0.22059934912450163,0.06119807351601257,0.0064097298953036,0.02194705976382953,0.035305566299001646,0.01952538525054068,0.048664072834153756,0.0037452042020712797,4.10846373307487e-05,21.947059767612497,35.30556630089313,19.52538525148642,48.66407283415376,3.7452042020712795,0.0410846373307487,-0.0052164749208084,0.06286407542814455,0.003951891979435448,0.4215749949,0.06304880409694887,0.068,0.0486617997464656,48.661799746465604,27.101238403860204,185.20000000000002,0.09218996922885012,0.09578504719165301,0.06880812966626758,0.09489807559864477,0.019216128499652242,0.0016926751192041178,0.12753605563769524,0.12295723673539187,0.0888286917335561,0.11820117868946063,0.02574084079017298,0.002311644396719214,0.016265445487621297,0.0151184820656032,0.007890536475095139,0.013971518643577803,0.0006625908845850331,5.343699816883339e-06,16.483138372416683,15.227328508000891,7.944959696293985,13.971518643577806,0.662590884585033,0.00534369981688334,Severe
231.8511824,234.3581906,9.631978056019001,1.0872259881397939,1.1820603492865511,8.628900524999999,9.693084109847021,0.0,9.631978056019001,9631.978056019001,21.885657077093267,198.8,27.243347998604236,19.26395611203801,13.62167399930211,1.322639827574688,1.251552009122459,0.1424974277689569,1.2794465492818383,1.4979934442681997,1.5240181277309641,1.688486080982479,1.549605804142791,0.19780122401457734,1.6369834724692036,2.2439843590705038,2.3226312536525935,2.8509852456715707,2.4012781482330254,0.03912532422166501,743836.9936455226,373343.98944559705,187872.63379691576,2850.98524567157,2401.278148233026,39.125324221665025,-0.0019141376624127,0.07359413302779648,0.005416096416113006,0.7402999996999999,0.07358222776382595,0.0985,0.0541572622523703,54.1572622523703,40.82174604885341,183.60000000000002,0.06610077878801006,0.09432575335678042,0.07641475528618752,0.11445415922572917,0.05446345284582421,0.005756857798879875,0.08561743839797246,0.12905409148121755,0.1037195891365792,0.1611817958028977,0.0697176291426549,0.007975429062597407,0.007330345757830609,0.016654958528042465,0.010757753170660796,0.02597957129824701,0.004860547813272764,6.360746873252335e-05,7.359657141755944,16.669614220005133,10.76508101664213,25.97957129824701,4.860547813272764,0.06360746873252335,0.002776537555532901,0.03840246369814363,0.0014747492180872393,0.390912503,0.03848355011776378,0.074,0.0266556123389551,26.6556123389551,33.14258072307253,180.0,0.05251368434710079,0.05059822592858825,0.037679841717419435,0.04876637500610933,0.016743980231504463,0.0018856048877288307,0.07600014530867436,0.07256260166247984,0.05421234743229084,0.06895389933219234,0.024751284172948602,0.002751422108446045,0.005776022086939617,0.005265331160027723,0.0029389786141194117,0.004754640233114115,0.0006126260682100559,7.5703236188456795e-06,5.837695373317894,5.296167803216861,2.954396935713982,4.754640233114115,0.6126260682100559,0.00757032361884568,Mild
243.7845614,246.2915809,9.682963367750999,1.7087577760312587,2.919853137147293,19.557000635,9.832431686272624,0.0,9.682963367750999,9682.963367751,23.740563516954282,192.8,27.387556237270662,19.365926735502004,13.693778118635327,2.055346132994149,1.379073404039402,0.16571177196533757,2.8938138982858903,2.8596885526977913,2.405259003748152,2.825151032944468,1.8419346165891008,0.2204443079518915,8.374158877912581,8.177818618430788,5.785270875111553,7.981478358947194,3.392723131789238,0.048595692908388374,758452.3955275759,383216.93694326235,193304.8300375272,7981.478358947195,3392.7231317892383,48.59569290838837,0.002276312355272399,0.19185331976026826,0.03680769630303574,2.6779500240000003,0.1917708794490745,0.0905,0.1159769872021016,115.9769872021016,31.471125335856335,184.8,0.16504756788542563,0.21706401297744776,0.16330380835159916,0.2536913744974039,0.07102436798127054,0.006947825258767545,0.3482910553747358,0.3701945917133621,0.2709733642048424,0.3908726291434534,0.09904086269380011,0.01073373676661109,0.1213066592540473,0.13704403573382287,0.07342656410849016,0.15278141221351563,0.009809092483132165,0.0001152131049748987,121.3481120375574,137.06476212557794,73.43692730436769,152.78141221351564,9.809092483132165,0.1152131049748987,0.0032843249363711,0.07533960444085129,0.005676055997303939,0.7354874909,0.07537351478864644,0.066,0.0506846996719689,50.6846996719689,24.44235074006766,187.60000000000002,0.1160324931091638,0.0983311952859284,0.07172703939958444,0.06770672775774315,0.023154789531832393,0.0026456733480425994,0.18914340799791113,0.14761491922680162,0.10643014503436825,0.0883464768261905,0.029403863109065474,0.003658430069932112,0.03577522878906427,0.021790164378335166,0.011327375772036661,0.007805099967600614,0.0008645871657366615,1.338411057658348e-05,35.86152311136563,21.833311539485845,11.348949352611998,7.805099967600613,0.8645871657366615,0.01338411057658348,Severe
261.6847159,264.1917479,9.646009200092001,1.9566537576070024,3.828493927157602,16.365000489000003,9.842263912408058,0.0,9.646009200092001,9646.009200092001,26.57513242617603,194.8,27.28303406709153,19.292018400184006,13.641517033545759,2.5647658240924747,1.9364001793708903,0.2500287122658249,2.8675203992236464,3.0274551572016044,2.747232715194826,3.179354685744906,2.4349723723283145,0.31944213094626206,8.222673239963742,9.165484728866591,7.547287591436736,10.10829621776809,5.92909045400218,0.10204327502348884,752586.6211460407,381347.45868190494,193638.2745679558,10108.296217768091,5929.09045400218,102.04327502348883,0.0011464749854452005,0.16415838385605078,0.026947974990230508,1.3034999967,0.16408028955402454,0.0945,0.1246324745205532,124.6324745205532,39.16609260419892,183.20000000000002,0.17125544127032782,0.2272682886822148,0.17566791040623322,0.2727330786983395,0.09894890757882194,0.010763347181184353,0.23459812341086542,0.30283102443071674,0.23146659246181842,0.35829733352003396,0.12428570913016154,0.016287130029374573,0.05503627950789964,0.09170662935775736,0.05357678342588553,0.12837697920756644,0.015446937493987121,0.000265270604593755,55.04679474703766,91.71188697732637,53.579412235670034,128.37697920756642,15.446937493987122,0.265270604593755,-0.0062034498531505,0.09102115748487179,0.00828485110988583,0.6597249806000001,0.0911868907730519,0.061,0.0691308746669485,69.1308746669485,27.42111559667755,184.8,0.15825339190959023,0.13487275780573157,0.09770954823796513,0.10298734937690246,0.032465411335497865,0.0034103180416990265,0.21435816298116123,0.17715301270012768,0.12858094697494785,0.12968021352849776,0.04102352911700354,0.004480244700623628,0.04594942203665808,0.0313831899087316,0.016533059924974346,0.016816957780796775,0.0016829299412136375,2.00725925774661e-05,46.25728435730251,31.537121069053818,16.610025505135454,16.816957780796777,1.6829299412136374,0.0200725925774661,Span
306.86176,309.3688233,9.595495657918,0.7724490207259245,0.5966774896204398,6.198900224,9.626505998193426,0.0,9.595495657918,9595.495657918,11.925318617477057,199.20000000000002,27.14016019423958,19.19099131583601,13.570080097119781,0.46180744167217674,0.4283686577633914,0.07881722245826621,1.8873790169884288,1.4100622128036169,1.0852142946313206,0.643701277134643,0.6058916458967885,0.12029779295327851,3.562199553768208,1.9882754439766328,1.1776900652721547,0.4143513341847705,0.36710468656751927,0.014471558989429865,740150.4949227547,370282.42312846973,185324.76390751865,414.3513341847705,367.1046865675193,14.471558989429866,0.008913575035646598,0.07829936597433519,0.0061307907119828794,0.6291999817,0.07876618399533519,0.072,0.0561857997122762,56.1857997122762,27.022217940073237,190.0,0.10741920793909425,0.11006734964551411,0.07933349995305365,0.11119284741633922,0.021603151519795815,0.002874101466970833,0.16699650529659826,0.1538515878052386,0.11060576403307311,0.13947325678816214,0.02823046234981128,0.0039604046765377154,0.02788783278127677,0.02367031107019305,0.01223363503733985,0.01945278935909661,0.0007969590044841122,1.5684805201941806e-05,28.523447340605593,23.98811834985746,12.392538677172054,19.45278935909661,0.7969590044841122,0.015684805201941803,0.0234636873017466,0.07743224390847911,0.005995752396702201,0.4947250039,0.08087212910576574,0.039,0.0657045120356326,65.7045120356326,21.295203159698957,192.0,0.1659140518224927,0.1302246066284369,0.09288166316035006,0.07513007817855134,0.015465806100973692,0.001512405717266751,0.1972850370892196,0.15352098139053788,0.10943165726476173,0.09064214028215176,0.019541839634729826,0.002055645129567906,0.038921385859294756,0.02356869172711388,0.011975287611712277,0.008215997594929279,0.0003818834963094975,4.225676898716253e-06,43.32574283364792,25.770870214290458,13.076376855300568,8.21599759492928,0.38188349630949747,0.004225676898716253,Span
